Problem:    formulacao
                                   0                           1 
  2385 conflict[127,173]
                                   0                           1 
  2386 conflict[127,174]
                                   0                           1 
  2387 conflict[127,175]
                                   0                           1 
  2388 conflict[127,185]
                                   0                           1 
  2389 conflict[127,192]
                                   0                           1 
  2390 conflict[127,197]
                                   0                           1 
  2391 conflict[127,200]
                                   0                           1 
  2392 conflict[127,228]
                                   0                           1 
  2393 conflict[127,247]
                                   0                           1 
  2394 conflict[128,139]
                                   0                           1 
  2395 conflict[128,166]
                                   0                           1 
  2396 conflict[128,185]
                                   0                           1 
  2397 conflict[128,203]
                                   0                           1 
  2398 conflict[128,216]
                                   0                           1 
  2399 conflict[128,226]
                                   0                           1 
  2400 conflict[128,234]
                                   0                           1 
  2401 conflict[128,246]
                                   0                           1 
  2402 conflict[129,132]
                                   0                           1 
  2403 conflict[129,133]
                                   0                           1 
  2404 conflict[129,152]
                                   0                           1 
  2405 conflict[129,159]
                                   0                           1 
  2406 conflict[129,172]
                                   0                           1 
  2407 conflict[129,183]
                                   0                           1 
  2408 conflict[129,185]
                                   0                           1 
  2409 conflict[129,186]
                                   0                           1 
  2410 conflict[129,206]
                                   0                           1 
  2411 conflict[129,211]
                                   0                           1 
  2412 conflict[129,218]
                                   0                           1 
  2413 conflict[129,219]
                                   0                           1 
  2414 conflict[129,221]
                                   0                           1 
  2415 conflict[129,228]
                                   0                           1 
  2416 conflict[129,229]
                                   0                           1 
  2417 conflict[129,237]
                                   0                           1 
  2418 conflict[129,246]
                                   0                           1 
  2419 conflict[129,247]
                                   0                           1 
  2420 conflict[130,149]
                                   0                           1 
  2421 conflict[130,152]
                                   0                           1 
  2422 conflict[130,153]
                                   0                           1 
  2423 conflict[130,157]
                                   0                           1 
  2424 conflict[130,180]
                                   0                           1 
  2425 conflict[130,187]
                                   0                           1 
  2426 conflict[130,193]
                                   0                           1 
  2427 conflict[130,198]
                                   0                           1 
  2428 conflict[130,204]
                                   0                           1 
  2429 conflict[130,216]
                                   0                           1 
  2430 conflict[130,217]
                                   0                           1 
  2431 conflict[130,227]
                                   0                           1 
  2432 conflict[130,235]
                                   0                           1 
  2433 conflict[130,237]
                                   0                           1 
  2434 conflict[130,245]
                                   0                           1 
  2435 conflict[131,135]
                                   0                           1 
  2436 conflict[131,143]
                                   0                           1 
  2437 conflict[131,153]
                                   0                           1 
  2438 conflict[131,174]
                                   0                           1 
  2439 conflict[131,189]
                                   0                           1 
  2440 conflict[131,198]
                                   0                           1 
  2441 conflict[131,211]
                                   0                           1 
  2442 conflict[131,244]
                                   0                           1 
  2443 conflict[132,139]
                                   0                           1 
  2444 conflict[132,162]
                                   0                           1 
  2445 conflict[132,166]
                                   0                           1 
  2446 conflict[132,172]
                                   0                           1 
  2447 conflict[132,178]
                                   0                           1 
  2448 conflict[132,181]
                                   0                           1 
  2449 conflict[132,185]
                                   0                           1 
  2450 conflict[132,186]
                                   0                           1 
  2451 conflict[132,202]
                                   0                           1 
  2452 conflict[132,234]
                                   0                           1 
  2453 conflict[132,241]
                                   0                           1 
  2454 conflict[132,248]
                                   0                           1 
  2455 conflict[133,151]
                                   0                           1 
  2456 conflict[133,159]
                                   0                           1 
  2457 conflict[133,165]
                                   0                           1 
  2458 conflict[133,167]
                                   0                           1 
  2459 conflict[133,173]
                                   0                           1 
  2460 conflict[133,188]
                                   0                           1 
  2461 conflict[133,200]
                                   0                           1 
  2462 conflict[133,206]
                                   0                           1 
  2463 conflict[133,217]
                                   0                           1 
  2464 conflict[133,219]
                                   0                           1 
  2465 conflict[133,220]
                                   0                           1 
  2466 conflict[133,221]
                                   0                           1 
  2467 conflict[133,244]
                                   0                           1 
  2468 conflict[133,245]
                                   0                           1 
  2469 conflict[134,137]
                                   1                           1 
  2470 conflict[134,157]
                                   1                           1 
  2471 conflict[134,162]
                                   1                           1 
  2472 conflict[134,169]
                                   1                           1 
  2473 conflict[134,175]
                                   1                           1 
  2474 conflict[134,179]
                                   1                           1 
  2475 conflict[134,196]
                                   1                           1 
  2476 conflict[134,217]
                                   1                           1 
  2477 conflict[134,248]
                                   1                           1 
  2478 conflict[135,145]
                                   0                           1 
  2479 conflict[135,154]
                                   0                           1 
  2480 conflict[135,174]
                                   0                           1 
  2481 conflict[135,175]
                                   0                           1 
  2482 conflict[135,178]
                                   0                           1 
  2483 conflict[135,179]
                                   0                           1 
  2484 conflict[135,196]
                                   0                           1 
  2485 conflict[135,199]
                                   1                           1 
  2486 conflict[136,142]
                                   0                           1 
  2487 conflict[136,151]
                                   0                           1 
  2488 conflict[136,157]
                                   0                           1 
  2489 conflict[136,194]
                                   0                           1 
  2490 conflict[136,203]
                                   0                           1 
  2491 conflict[136,217]
                                   0                           1 
  2492 conflict[136,218]
                                   0                           1 
  2493 conflict[136,223]
                                   0                           1 
  2494 conflict[136,231]
                                   0                           1 
  2495 conflict[137,147]
                                   0                           1 
  2496 conflict[137,157]
                                   0                           1 
  2497 conflict[137,158]
                                   0                           1 
  2498 conflict[137,165]
                                   0                           1 
  2499 conflict[137,170]
                                   0                           1 
  2500 conflict[137,176]
                                   0                           1 
  2501 conflict[137,180]
                                   0                           1 
  2502 conflict[137,182]
                                   0                           1 
  2503 conflict[137,186]
                                   0                           1 
  2504 conflict[137,193]
                                   0                           1 
  2505 conflict[137,198]
                                   0                           1 
  2506 conflict[137,206]
                                   0                           1 
  2507 conflict[137,223]
                                   0                           1 
  2508 conflict[137,232]
                                   0                           1 
  2509 conflict[137,238]
                                   0                           1 
  2510 conflict[138,139]
                                   0                           1 
  2511 conflict[138,162]
                                   0                           1 
  2512 conflict[138,200]
                                   0                           1 
  2513 conflict[138,201]
                                   0                           1 
  2514 conflict[138,211]
                                   0                           1 
  2515 conflict[138,215]
                                   0                           1 
  2516 conflict[138,216]
                                   0                           1 
  2517 conflict[138,231]
                                   0                           1 
  2518 conflict[138,232]
                                   0                           1 
  2519 conflict[138,235]
                                   0                           1 
  2520 conflict[138,237]
                                   0                           1 
  2521 conflict[138,238]
                                   0                           1 
  2522 conflict[139,145]
                                   0                           1 
  2523 conflict[139,148]
                                   0                           1 
  2524 conflict[139,152]
                                   0                           1 
  2525 conflict[139,153]
                                   0                           1 
  2526 conflict[139,160]
                                   0                           1 
  2527 conflict[139,176]
                                   0                           1 
  2528 conflict[139,177]
                                   0                           1 
  2529 conflict[139,193]
                                   0                           1 
  2530 conflict[139,194]
                                   0                           1 
  2531 conflict[139,219]
                                   0                           1 
  2532 conflict[139,243]
                                   0                           1 
  2533 conflict[140,161]
                                   0                           1 
  2534 conflict[140,208]
                                   0                           1 
  2535 conflict[140,211]
                                   0                           1 
  2536 conflict[140,214]
                                   0                           1 
  2537 conflict[140,233]
                                   0                           1 
  2538 conflict[140,243]
                                   0                           1 
  2539 conflict[141,149]
                                   0                           1 
  2540 conflict[141,166]
                                   0                           1 
  2541 conflict[141,171]
                                   0                           1 
  2542 conflict[141,176]
                                   0                           1 
  2543 conflict[141,196]
                                   0                           1 
  2544 conflict[141,208]
                                   0                           1 
  2545 conflict[141,247]
                                   0                           1 
  2546 conflict[142,155]
                                   0                           1 
  2547 conflict[142,156]
                                   0                           1 
  2548 conflict[142,161]
                                   0                           1 
  2549 conflict[142,172]
                                   0                           1 
  2550 conflict[142,184]
                                   0                           1 
  2551 conflict[142,185]
                                   0                           1 
  2552 conflict[142,223]
                                   0                           1 
  2553 conflict[142,226]
                                   0                           1 
  2554 conflict[142,227]
                                   0                           1 
  2555 conflict[143,145]
                                   0                           1 
  2556 conflict[143,155]
                                   0                           1 
  2557 conflict[143,165]
                                   0                           1 
  2558 conflict[143,171]
                                   0                           1 
  2559 conflict[143,173]
                                   0                           1 
  2560 conflict[143,174]
                                   0                           1 
  2561 conflict[143,187]
                                   0                           1 
  2562 conflict[143,198]
                                   0                           1 
  2563 conflict[143,211]
                                   0                           1 
  2564 conflict[143,212]
                                   0                           1 
  2565 conflict[143,213]
                                   0                           1 
  2566 conflict[143,214]
                                   0                           1 
  2567 conflict[143,242]
                                   0                           1 
  2568 conflict[143,247]
                                   0                           1 
  2569 conflict[144,146]
                                   0                           1 
  2570 conflict[144,166]
                                   0                           1 
  2571 conflict[144,169]
                                   0                           1 
  2572 conflict[144,189]
                                   0                           1 
  2573 conflict[144,191]
                                   0                           1 
  2574 conflict[144,209]
                                   0                           1 
  2575 conflict[144,225]
                                   0                           1 
  2576 conflict[144,226]
                                   0                           1 
  2577 conflict[144,236]
                                   0                           1 
  2578 conflict[144,247]
                                   0                           1 
  2579 conflict[145,146]
                                   0                           1 
  2580 conflict[145,169]
                                   0                           1 
  2581 conflict[145,179]
                                   0                           1 
  2582 conflict[145,181]
                                   0                           1 
  2583 conflict[145,219]
                                   0                           1 
  2584 conflict[145,220]
                                   0                           1 
  2585 conflict[145,223]
                                   0                           1 
  2586 conflict[145,231]
                                   0                           1 
  2587 conflict[145,241]
                                   0                           1 
  2588 conflict[145,248]
                                   0                           1 
  2589 conflict[146,156]
                                   0                           1 
  2590 conflict[146,201]
                                   0                           1 
  2591 conflict[146,203]
                                   0                           1 
  2592 conflict[146,215]
                                   0                           1 
  2593 conflict[146,222]
                                   0                           1 
  2594 conflict[146,225]
                                   0                           1 
  2595 conflict[146,238]
                                   0                           1 
  2596 conflict[146,244]
                                   0                           1 
  2597 conflict[146,245]
                                   0                           1 
  2598 conflict[146,247]
                                   0                           1 
  2599 conflict[147,172]
                                   0                           1 
  2600 conflict[147,180]
                                   0                           1 
  2601 conflict[147,184]
                                   0                           1 
  2602 conflict[147,187]
                                   0                           1 
  2603 conflict[147,189]
                                   0                           1 
  2604 conflict[147,193]
                                   0                           1 
  2605 conflict[147,201]
                                   0                           1 
  2606 conflict[147,235]
                                   0                           1 
  2607 conflict[147,244]
                                   0                           1 
  2608 conflict[147,246]
                                   0                           1 
  2609 conflict[147,247]
                                   0                           1 
  2610 conflict[148,151]
                                   0                           1 
  2611 conflict[148,173]
                                   0                           1 
  2612 conflict[148,192]
                                   0                           1 
  2613 conflict[148,197]
                                   0                           1 
  2614 conflict[148,204]
                                   0                           1 
  2615 conflict[148,206]
                                   0                           1 
  2616 conflict[148,218]
                                   0                           1 
  2617 conflict[148,227]
                                   0                           1 
  2618 conflict[148,239]
                                   0                           1 
  2619 conflict[148,242]
                                   0                           1 
  2620 conflict[148,247]
                                   0                           1 
  2621 conflict[149,156]
                                   0                           1 
  2622 conflict[149,157]
                                   0                           1 
  2623 conflict[149,160]
                                   0                           1 
  2624 conflict[149,163]
                                   0                           1 
  2625 conflict[149,167]
                                   0                           1 
  2626 conflict[149,170]
                                   0                           1 
  2627 conflict[149,175]
                                   0                           1 
  2628 conflict[149,194]
                                   0                           1 
  2629 conflict[149,209]
                                   0                           1 
  2630 conflict[149,214]
                                   0                           1 
  2631 conflict[149,238]
                                   0                           1 
  2632 conflict[150,151]
                                   0                           1 
  2633 conflict[150,164]
                                   1                           1 
  2634 conflict[150,171]
                                   0                           1 
  2635 conflict[150,173]
                                   0                           1 
  2636 conflict[150,180]
                                   0                           1 
  2637 conflict[150,208]
                                   0                           1 
  2638 conflict[150,213]
                                   0                           1 
  2639 conflict[150,227]
                                   0                           1 
  2640 conflict[150,229]
                                   0                           1 
  2641 conflict[150,234]
                                   0                           1 
  2642 conflict[150,235]
                                   0                           1 
  2643 conflict[151,167]
                                   0                           1 
  2644 conflict[151,173]
                                   0                           1 
  2645 conflict[151,207]
                                   0                           1 
  2646 conflict[151,225]
                                   0                           1 
  2647 conflict[151,232]
                                   0                           1 
  2648 conflict[151,239]
                                   0                           1 
  2649 conflict[152,162]
                                   0                           1 
  2650 conflict[152,164]
                                   1                           1 
  2651 conflict[152,168]
                                   0                           1 
  2652 conflict[152,171]
                                   0                           1 
  2653 conflict[152,178]
                                   0                           1 
  2654 conflict[152,185]
                                   0                           1 
  2655 conflict[152,189]
                                   0                           1 
  2656 conflict[152,200]
                                   0                           1 
  2657 conflict[152,213]
                                   0                           1 
  2658 conflict[152,220]
                                   0                           1 
  2659 conflict[152,229]
                                   0                           1 
  2660 conflict[153,174]
                                   0                           1 
  2661 conflict[153,201]
                                   0                           1 
  2662 conflict[153,207]
                                   0                           1 
  2663 conflict[153,218]
                                   0                           1 
  2664 conflict[153,219]
                                   0                           1 
  2665 conflict[153,220]
                                   0                           1 
  2666 conflict[153,224]
                                   0                           1 
  2667 conflict[153,229]
                                   0                           1 
  2668 conflict[153,236]
                                   0                           1 
  2669 conflict[153,237]
                                   0                           1 
  2670 conflict[153,238]
                                   0                           1 
  2671 conflict[153,244]
                                   0                           1 
  2672 conflict[153,246]
                                   0                           1 
  2673 conflict[154,170]
                                   0                           1 
  2674 conflict[154,177]
                                   0                           1 
  2675 conflict[154,206]
                                   0                           1 
  2676 conflict[154,212]
                                   0                           1 
  2677 conflict[154,222]
                                   0                           1 
  2678 conflict[154,229]
                                   0                           1 
  2679 conflict[154,245]
                                   0                           1 
  2680 conflict[155,160]
                                   0                           1 
  2681 conflict[155,189]
                                   0                           1 
  2682 conflict[155,208]
                                   0                           1 
  2683 conflict[155,215]
                                   0                           1 
  2684 conflict[155,216]
                                   0                           1 
  2685 conflict[155,226]
                                   0                           1 
  2686 conflict[155,227]
                                   0                           1 
  2687 conflict[155,234]
                                   0                           1 
  2688 conflict[156,175]
                                   0                           1 
  2689 conflict[156,190]
                                   0                           1 
  2690 conflict[156,192]
                                   0                           1 
  2691 conflict[156,201]
                                   0                           1 
  2692 conflict[156,215]
                                   0                           1 
  2693 conflict[156,228]
                                   0                           1 
  2694 conflict[156,229]
                                   0                           1 
  2695 conflict[156,230]
                                   0                           1 
  2696 conflict[156,243]
                                   0                           1 
  2697 conflict[156,245]
                                   0                           1 
  2698 conflict[156,246]
                                   0                           1 
  2699 conflict[157,161]
                                   0                           1 
  2700 conflict[157,166]
                                   0                           1 
  2701 conflict[157,168]
                                   0                           1 
  2702 conflict[157,188]
                                   0                           1 
  2703 conflict[157,194]
                                   0                           1 
  2704 conflict[157,198]
                                   0                           1 
  2705 conflict[157,201]
                                   0                           1 
  2706 conflict[157,214]
                                   0                           1 
  2707 conflict[157,223]
                                   0                           1 
  2708 conflict[157,249]
                                   0                           1 
  2709 conflict[158,163]
                                   0                           1 
  2710 conflict[158,165]
                                   0                           1 
  2711 conflict[158,169]
                                   0                           1 
  2712 conflict[158,192]
                                   0                           1 
  2713 conflict[158,195]
                                   0                           1 
  2714 conflict[158,226]
                                   0                           1 
  2715 conflict[158,242]
                                   0                           1 
  2716 conflict[158,244]
                                   0                           1 
  2717 conflict[158,245]
                                   0                           1 
  2718 conflict[158,247]
                                   0                           1 
  2719 conflict[159,169]
                                   0                           1 
  2720 conflict[159,172]
                                   0                           1 
  2721 conflict[159,193]
                                   0                           1 
  2722 conflict[159,202]
                                   0                           1 
  2723 conflict[159,208]
                                   0                           1 
  2724 conflict[159,213]
                                   0                           1 
  2725 conflict[159,220]
                                   0                           1 
  2726 conflict[159,222]
                                   0                           1 
  2727 conflict[159,232]
                                   0                           1 
  2728 conflict[159,233]
                                   0                           1 
  2729 conflict[160,164]
                                   1                           1 
  2730 conflict[160,186]
                                   0                           1 
  2731 conflict[160,196]
                                   0                           1 
  2732 conflict[160,205]
                                   0                           1 
  2733 conflict[160,217]
                                   0                           1 
  2734 conflict[160,219]
                                   0                           1 
  2735 conflict[160,227]
                                   0                           1 
  2736 conflict[160,230]
                                   0                           1 
  2737 conflict[160,232]
                                   0                           1 
  2738 conflict[160,242]
                                   0                           1 
  2739 conflict[160,243]
                                   0                           1 
  2740 conflict[160,248]
                                   0                           1 
  2741 conflict[161,169]
                                   0                           1 
  2742 conflict[161,200]
                                   0                           1 
  2743 conflict[161,203]
                                   0                           1 
  2744 conflict[161,217]
                                   0                           1 
  2745 conflict[161,227]
                                   0                           1 
  2746 conflict[161,228]
                                   0                           1 
  2747 conflict[161,245]
                                   0                           1 
  2748 conflict[161,246]
                                   0                           1 
  2749 conflict[162,166]
                                   0                           1 
  2750 conflict[162,181]
                                   0                           1 
  2751 conflict[162,190]
                                   0                           1 
  2752 conflict[162,195]
                                   0                           1 
  2753 conflict[162,221]
                                   0                           1 
  2754 conflict[162,222]
                                   0                           1 
  2755 conflict[162,229]
                                   0                           1 
  2756 conflict[162,236]
                                   0                           1 
  2757 conflict[162,239]
                                   0                           1 
  2758 conflict[162,240]
                                   0                           1 
  2759 conflict[163,168]
                                   0                           1 
  2760 conflict[163,170]
                                   0                           1 
  2761 conflict[163,209]
                                   0                           1 
  2762 conflict[163,221]
                                   0                           1 
  2763 conflict[163,226]
                                   0                           1 
  2764 conflict[163,238]
                                   0                           1 
  2765 conflict[164,204]
                                   1                           1 
  2766 conflict[164,213]
                                   1                           1 
  2767 conflict[164,227]
                                   1                           1 
  2768 conflict[164,234]
                                   1                           1 
  2769 conflict[164,241]
                                   1                           1 
  2770 conflict[164,248]
                                   1                           1 
  2771 conflict[165,183]
                                   0                           1 
  2772 conflict[165,195]
                                   0                           1 
  2773 conflict[165,198]
                                   0                           1 
  2774 conflict[165,202]
                                   0                           1 
  2775 conflict[165,205]
                                   0                           1 
  2776 conflict[166,178]
                                   0                           1 
  2777 conflict[166,181]
                                   0                           1 
  2778 conflict[166,211]
                                   0                           1 
  2779 conflict[166,225]
                                   0                           1 
  2780 conflict[166,247]
                                   0                           1 
  2781 conflict[167,178]
                                   0                           1 
  2782 conflict[167,204]
                                   0                           1 
  2783 conflict[167,205]
                                   0                           1 
  2784 conflict[167,208]
                                   0                           1 
  2785 conflict[167,210]
                                   0                           1 
  2786 conflict[167,213]
                                   0                           1 
  2787 conflict[167,214]
                                   0                           1 
  2788 conflict[167,221]
                                   0                           1 
  2789 conflict[167,223]
                                   0                           1 
  2790 conflict[167,230]
                                   0                           1 
  2791 conflict[167,243]
                                   0                           1 
  2792 conflict[168,187]
                                   0                           1 
  2793 conflict[168,200]
                                   0                           1 
  2794 conflict[168,204]
                                   0                           1 
  2795 conflict[168,229]
                                   0                           1 
  2796 conflict[168,235]
                                   0                           1 
  2797 conflict[169,183]
                                   0                           1 
  2798 conflict[169,195]
                                   0                           1 
  2799 conflict[169,205]
                                   0                           1 
  2800 conflict[169,212]
                                   0                           1 
  2801 conflict[169,216]
                                   0                           1 
  2802 conflict[169,218]
                                   0                           1 
  2803 conflict[170,177]
                                   0                           1 
  2804 conflict[170,179]
                                   0                           1 
  2805 conflict[170,190]
                                   0                           1 
  2806 conflict[170,204]
                                   0                           1 
  2807 conflict[170,231]
                                   0                           1 
  2808 conflict[170,244]
                                   0                           1 
  2809 conflict[170,247]
                                   0                           1 
  2810 conflict[171,175]
                                   0                           1 
  2811 conflict[171,181]
                                   0                           1 
  2812 conflict[171,191]
                                   0                           1 
  2813 conflict[171,194]
                                   0                           1 
  2814 conflict[171,205]
                                   0                           1 
  2815 conflict[171,207]
                                   0                           1 
  2816 conflict[171,209]
                                   0                           1 
  2817 conflict[171,218]
                                   0                           1 
  2818 conflict[171,220]
                                   0                           1 
  2819 conflict[171,245]
                                   0                           1 
  2820 conflict[171,246]
                                   0                           1 
  2821 conflict[172,174]
                                   0                           1 
  2822 conflict[172,177]
                                   0                           1 
  2823 conflict[172,180]
                                   0                           1 
  2824 conflict[172,209]
                                   0                           1 
  2825 conflict[172,230]
                                   0                           1 
  2826 conflict[172,232]
                                   0                           1 
  2827 conflict[172,243]
                                   0                           1 
  2828 conflict[173,174]
                                   0                           1 
  2829 conflict[173,191]
                                   0                           1 
  2830 conflict[173,192]
                                   0                           1 
  2831 conflict[173,193]
                                   0                           1 
  2832 conflict[173,196]
                                   0                           1 
  2833 conflict[173,199]
                                   1                           1 
  2834 conflict[173,240]
                                   0                           1 
  2835 conflict[174,177]
                                   0                           1 
  2836 conflict[174,195]
                                   0                           1 
  2837 conflict[174,198]
                                   0                           1 
  2838 conflict[174,201]
                                   0                           1 
  2839 conflict[174,206]
                                   0                           1 
  2840 conflict[174,208]
                                   0                           1 
  2841 conflict[174,213]
                                   0                           1 
  2842 conflict[174,222]
                                   0                           1 
  2843 conflict[174,233]
                                   0                           1 
  2844 conflict[174,241]
                                   0                           1 
  2845 conflict[175,177]
                                   0                           1 
  2846 conflict[175,206]
                                   0                           1 
  2847 conflict[175,211]
                                   0                           1 
  2848 conflict[175,213]
                                   0                           1 
  2849 conflict[175,227]
                                   0                           1 
  2850 conflict[175,240]
                                   0                           1 
  2851 conflict[175,249]
                                   0                           1 
  2852 conflict[176,178]
                                   0                           1 
  2853 conflict[176,184]
                                   0                           1 
  2854 conflict[176,192]
                                   0                           1 
  2855 conflict[176,193]
                                   0                           1 
  2856 conflict[176,211]
                                   0                           1 
  2857 conflict[176,214]
                                   0                           1 
  2858 conflict[176,216]
                                   0                           1 
  2859 conflict[176,226]
                                   0                           1 
  2860 conflict[176,231]
                                   0                           1 
  2861 conflict[176,236]
                                   0                           1 
  2862 conflict[176,239]
                                   0                           1 
  2863 conflict[176,244]
                                   0                           1 
  2864 conflict[177,184]
                                   0                           1 
  2865 conflict[177,192]
                                   0                           1 
  2866 conflict[177,194]
                                   0                           1 
  2867 conflict[177,197]
                                   0                           1 
  2868 conflict[177,208]
                                   0                           1 
  2869 conflict[177,210]
                                   0                           1 
  2870 conflict[177,236]
                                   0                           1 
  2871 conflict[177,241]
                                   0                           1 
  2872 conflict[177,244]
                                   0                           1 
  2873 conflict[177,249]
                                   0                           1 
  2874 conflict[178,179]
                                   0                           1 
  2875 conflict[178,194]
                                   0                           1 
  2876 conflict[178,201]
                                   0                           1 
  2877 conflict[178,206]
                                   0                           1 
  2878 conflict[178,220]
                                   0                           1 
